time,altitude,azimuth,sza,doy
2019-06-01 17:43:00+00:00,66.3281901497069,216.4437053258759,23.6718098502931,152
2019-06-01 17:44:00+00:00,66.21765615847073,216.94942912326596,23.78234384152927,152
2019-06-01 17:45:00+00:00,66.10582136582251,217.4511685074111,23.894178634177493,152
2019-06-01 17:46:00+00:00,65.9927045968958,217.948934086308,24.007295403104195,152
2019-06-01 17:47:00+00:00,65.87832454039713,218.44273800741192,24.12167545960287,152
2019-06-01 17:48:00+00:00,65.76269974304347,218.93259388517532,24.23730025695653,152
2019-06-01 17:49:00+00:00,65.64584860258866,219.4185167379755,24.354151397411343,152
2019-06-01 17:50:00+00:00,65.52778936224682,219.90052292031547,24.47221063775318,152
2019-06-01 17:51:00+00:00,65.40854010614862,220.37863005681666,24.59145989385138,152
2019-06-01 17:52:00+00:00,65.28811875352001,220.85285698133302,24.71188124647999,152
2019-06-01 17:53:00+00:00,65.16654305442054,221.3232236740091,24.833456945579456,152
2019-06-01 17:54:00+00:00,65.04383058579147,221.78975119973947,24.95616941420853,152
2019-06-01 17:55:00+00:00,64.91999874673913,222.25246165231124,25.080001253260875,152
2019-06-01 17:56:00+00:00,64.79506475646289,222.71137809130136,25.204935243537108,152
2019-06-01 17:57:00+00:00,64.66904556536532,223.1665247931173,25.330954434634677,152
2019-06-01 17:58:00+00:00,64.54195819148309,223.61792597609147,25.45804180851691,152
2019-06-01 17:59:00+00:00,64.41381921000044,224.0656075817604,25.58618078999956,152
2019-06-01 18:00:00+00:00,64.2846450898398,224.50959599457252,25.7153549101602,152
2019-06-01 18:01:00+00:00,64.15445210665088,224.94991830158023,25.84554789334912,152
2019-06-01 18:02:00+00:00,64.0232563414632,225.3866022428457,25.976743658536805,152
2019-06-01 18:03:00+00:00,63.89107367932561,225.81967616436324,26.108926320674392,152
2019-06-01 18:04:00+00:00,63.75791980847669,226.2491689716706,26.242080191523307,152
2019-06-01 18:05:00+00:00,63.62381012790359,226.67511037430373,26.37618987209641,152
2019-06-01 18:06:00+00:00,63.488760109835034,227.0975296954233,26.511239890164966,152
2019-06-01 18:07:00+00:00,63.35278475686505,227.51645755229777,26.64721524313495,152
2019-06-01 18:08:00+00:00,63.21589896231862,227.9319246682962,26.78410103768138,152
2019-06-01 18:09:00+00:00,63.07811742056212,228.3439621218112,26.921882579437877,152
2019-06-01 18:10:00+00:00,62.93945462614672,228.75260131289497,27.06054537385328,152
2019-06-01 18:11:00+00:00,62.79992487569153,229.1578739236901,27.20007512430847,152
2019-06-01 18:12:00+00:00,62.65954226764673,229.55981188736243,27.340457732353272,152
2019-06-01 18:13:00+00:00,62.51832070196507,229.95844735785755,27.481679298034933,152
2019-06-01 18:14:00+00:00,62.376273883021675,230.3538126744125,27.623726116978325,152
2019-06-01 18:15:00+00:00,62.233415318254,230.74594033774085,27.766584681745996,152
2019-06-01 18:16:00+00:00,62.08975832108768,231.13486297690247,27.91024167891232,152
2019-06-01 18:17:00+00:00,61.945316011079015,231.52061332537662,28.054683988920985,152
2019-06-01 18:18:00+00:00,61.80010131541351,231.9032241948434,28.199898684586493,152
2019-06-01 18:19:00+00:00,61.6541268721271,232.28272870414202,28.3458731278729,152
2019-06-01 18:20:00+00:00,61.507405424182956,232.659159239875,28.492594575817044,152
2019-06-01 18:21:00+00:00,61.35994923203379,233.03254896343762,28.64005076796621,152
2019-06-01 18:22:00+00:00,61.211770468523014,233.40293076650283,28.788229531476986,152
2019-06-01 18:23:00+00:00,61.062881121575586,233.77033750922124,28.937118878424414,152
2019-06-01 18:24:00+00:00,60.91329299660054,234.1348020000753,29.08670700339946,152
2019-06-01 18:25:00+00:00,60.76301771720393,234.49635698081673,29.23698228279607,152
